                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.00501,                 5.1553,                 1.2269,                0.63693,                0.62634,                0.64329,                0.35481,                0.00569,                 5.4433,                 1.2434,             0.00022501,             0.00022501,             0.00022501
                     87,                0.00498,                  5.025,                 1.1965,                0.70777,                0.59671,                0.65301,                0.35589,                0.00584,                 5.2846,                 1.2539,             0.00021925,             0.00021925,             0.00021925
                     88,                0.00496,                 4.9779,                 1.2031,                0.66298,                0.61618,                0.64544,                0.35347,                0.00577,                 5.4695,                 1.2383,              0.0002135,              0.0002135,              0.0002135
                     89,                0.00504,                 4.9484,                 1.2283,                0.67879,                0.60415,                0.65162,                0.35107,                0.00598,                 5.4478,                 1.2849,             0.00020775,             0.00020775,             0.00020775
                     90,                0.00483,                 4.8051,                  1.204,                0.64109,                0.62182,                0.63999,                0.34867,                0.00578,                 5.3797,                 1.2493,               0.000202,               0.000202,               0.000202
                     91,                0.00423,                 3.5488,                 1.1302,                0.64273,                0.60911,                0.63199,                 0.3479,                0.00581,                 5.5648,                  1.268,             0.00019624,             0.00019624,             0.00019624
                     92,                0.00406,                 3.2973,                 1.0888,                0.64981,                0.62292,                0.63087,                0.33873,                0.00595,                 5.6511,                 1.2866,             0.00019049,             0.00019049,             0.00019049
                     93,                0.00421,                 3.3861,                   1.11,                0.63404,                0.61065,                0.62299,                0.32688,                0.00617,                 5.8546,                 1.2973,             0.00018474,             0.00018474,             0.00018474
                     94,                0.00426,                 3.5915,                 1.1137,                0.71386,                 0.5663,                 0.6398,                0.35958,                0.00568,                 5.6352,                 1.2433,             0.00017898,             0.00017898,             0.00017898
                     95,                0.00425,                 3.3538,                 1.0982,                0.68032,                0.61751,                 0.6629,                0.36433,                0.00585,                 5.3301,                 1.2693,             0.00017323,             0.00017323,             0.00017323
                     96,                0.00427,                 3.2805,                 1.1234,                0.65587,                0.59747,                0.63782,                0.35258,                0.00575,                 5.5245,                 1.2472,             0.00016748,             0.00016748,             0.00016748
                     97,                0.00425,                 3.3029,                 1.1388,                0.70032,                0.57361,                0.63046,                0.35199,                0.00581,                 5.5043,                 1.2744,             0.00016173,             0.00016173,             0.00016173
                     98,                0.00422,                 3.2524,                 1.1145,                0.65715,                0.62494,                 0.6468,                0.34868,                0.00597,                 5.4306,                 1.2955,             0.00015597,             0.00015597,             0.00015597
                     99,                0.00416,                 3.3278,                 1.0797,                 0.6696,                0.60051,                0.63599,                0.34398,                0.00593,                 5.5057,                 1.2889,             0.00015022,             0.00015022,             0.00015022
                    100,                0.00411,                 3.2446,                 1.0716,                0.63476,                 0.6275,                0.63697,                0.35055,                 0.0057,                 5.5921,                  1.253,             0.00014447,             0.00014447,             0.00014447
