                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.74432,                0.54882,                0.93657,                0.55701,                0.41108,                0.40493,                0.27069,                 1.0054,                 0.9274,                  1.045,             0.00047142,             0.00047142,             0.00047142
                    153,                0.72607,                0.50793,                0.93212,                0.62211,                0.37957,                0.41258,                0.27086,                 1.0104,                0.97548,                 1.0424,             0.00046981,             0.00046981,             0.00046981
                    154,                0.77287,                0.56424,                0.93404,                0.49012,                0.41713,                0.39069,                0.25762,                 1.0155,                0.96246,                 1.0537,             0.00046821,             0.00046821,             0.00046821
                    155,                0.79805,                0.56256,                0.92323,                0.53446,                0.38471,                0.38727,                0.25504,                0.99973,                0.95191,                 1.0436,              0.0004666,              0.0004666,              0.0004666
                    156,                0.71789,                0.53274,                0.91983,                0.62629,                0.38148,                0.41074,                0.26937,                  1.013,                0.97252,                 1.0437,             0.00046499,             0.00046499,             0.00046499
                    157,                0.76406,                0.56501,                0.92034,                0.49135,                0.35448,                0.37932,                0.25157,                 1.0055,                0.96214,                 1.0473,             0.00046339,             0.00046339,             0.00046339
                    158,                0.73919,                0.55042,                0.90826,                0.48332,                0.37767,                0.39438,                0.26042,                 1.0084,                0.97961,                 1.0481,             0.00046178,             0.00046178,             0.00046178
                    159,                0.74227,                0.56595,                 0.9457,                0.55074,                0.40485,                0.37848,                0.24586,                 1.0237,                0.98443,                  1.059,             0.00046017,             0.00046017,             0.00046017
                    160,                 0.8213,                0.60259,                0.97234,                0.57001,                0.39182,                0.41106,                0.26774,                 1.0314,                  1.006,                  1.058,             0.00045857,             0.00045857,             0.00045857
                    161,                0.76074,                0.57069,                0.92012,                0.51333,                0.44388,                 0.4106,                0.26685,                  1.015,                0.98391,                 1.0458,             0.00045696,             0.00045696,             0.00045696
                    162,                0.73779,                 0.5604,                0.93099,                0.54438,                0.43231,                0.39354,                0.25544,                 1.0138,                0.92295,                 1.0467,             0.00045535,             0.00045535,             0.00045535
                    163,                0.75535,                0.55636,                 0.9369,                0.55681,                0.40778,                0.38681,                0.25837,                 1.0086,                0.96234,                  1.054,             0.00045375,             0.00045375,             0.00045375
                    164,                0.72431,                0.54268,                0.93494,                0.59254,                0.37473,                0.39444,                0.25685,                 1.0181,                0.98723,                 1.0553,             0.00045214,             0.00045214,             0.00045214
                    165,                0.74334,                0.54075,                0.92954,                0.62338,                0.38866,                0.40088,                0.26174,                 1.0135,                0.97058,                 1.0546,             0.00045053,             0.00045053,             0.00045053
                    166,                0.72606,                0.53673,                0.93805,                0.39642,                0.45683,                0.38939,                0.25684,                 1.0209,                0.97271,                 1.0544,             0.00044893,             0.00044893,             0.00044893
                    167,                0.73678,                0.54338,                0.92256,                0.62744,                0.36556,                0.40814,                0.27921,                0.99391,                 1.0034,                 1.0467,             0.00044732,             0.00044732,             0.00044732
                    168,                0.74741,                0.54512,                0.91622,                0.63404,                0.39612,                0.41356,                0.28287,                 1.0094,                0.94801,                 1.0524,              0.0004451,              0.0004451,              0.0004451
                    169,                0.71067,                0.51611,                 0.9217,                0.61554,                0.39243,                0.39613,                0.26199,                 1.0086,                0.98616,                 1.0569,             0.00044349,             0.00044349,             0.00044349
                    170,                0.74452,                0.53385,                 0.9254,                0.52852,                0.40171,                0.40238,                0.26939,                 1.0147,                0.95799,                 1.0553,             0.00044188,             0.00044188,             0.00044188
                    171,                0.72561,                0.51565,                0.90638,                0.60074,                0.39596,                  0.426,                0.28379,                  1.003,                0.94871,                 1.0563,             0.00044027,             0.00044027,             0.00044027
                    172,                0.69962,                0.49356,                0.90957,                0.55832,                0.40956,                0.40488,                0.26988,                 1.0071,                0.92997,                  1.064,             0.00043866,             0.00043866,             0.00043866
                    173,                0.73774,                0.51629,                0.93007,                0.59743,                0.37957,                0.38806,                0.25855,                 1.0215,                0.96239,                 1.0695,             0.00043705,             0.00043705,             0.00043705
                    174,                0.73992,                0.51589,                0.93132,                0.54438,                0.42779,                0.41166,                0.27385,                 1.0186,                0.99301,                 1.0588,             0.00043544,             0.00043544,             0.00043544
                    175,                0.76949,                0.53603,                0.92643,                0.39606,                0.43067,                0.39978,                0.26648,                 1.0009,                0.96822,                 1.0363,             0.00043383,             0.00043383,             0.00043383
                    176,                0.71193,                0.49226,                0.90895,                0.53172,                0.40596,                0.40318,                0.26896,                0.99485,                0.98591,                 1.0366,             0.00043222,             0.00043222,             0.00043222
                    177,                0.72062,                0.53825,                0.92581,                0.46087,                0.39713,                0.39255,                 0.2659,                 1.0013,                0.96524,                 1.0379,             0.00043061,             0.00043061,             0.00043061
                    178,                0.75217,                 0.5433,                0.93265,                0.49917,                0.35606,                0.40233,                0.26677,                 1.0055,                0.96959,                 1.0522,               0.000429,               0.000429,               0.000429
                    179,                0.68949,                0.48704,                0.91035,                0.56717,                0.40736,                0.40914,                 0.2694,                0.99117,                0.93453,                 1.0519,             0.00042739,             0.00042739,             0.00042739
                    180,                0.72562,                0.54228,                0.93155,                0.51207,                0.40638,                0.40241,                0.26881,                 1.0123,                0.97503,                 1.0689,             0.00042578,             0.00042578,             0.00042578
                    181,                0.70798,                0.50612,                0.93141,                0.47395,                0.34689,                0.38295,                0.25559,                 1.0003,                0.96879,                 1.0484,             0.00042417,             0.00042417,             0.00042417
                    182,                0.70488,                0.51567,                0.91951,                0.52268,                0.41936,                0.39383,                0.26126,                 1.0019,                0.95358,                  1.048,             0.00042256,             0.00042256,             0.00042256
                    183,                0.72185,                0.52608,                0.92578,                0.62948,                0.37052,                0.38729,                0.26026,                0.99453,                0.96946,                 1.0466,             0.00042095,             0.00042095,             0.00042095
                    184,                0.74756,                0.55585,                0.93926,                0.50672,                0.40941,                0.38408,                0.25295,                 1.0018,                0.97122,                 1.0535,             0.00041934,             0.00041934,             0.00041934
                    185,                0.72828,                0.50774,                0.91493,                0.52685,                0.40289,                0.36354,                0.23929,                 1.0102,                 1.0058,                  1.056,              0.0004184,              0.0004184,              0.0004184
                    186,                0.71235,                0.50333,                0.91827,                0.52068,                0.40603,                0.37291,                 0.2507,                 1.0051,                0.94805,                 1.0418,              0.0004168,              0.0004168,              0.0004168
                    187,                0.70965,                0.58663,                0.91656,                0.54451,                0.36541,                0.36285,                0.24375,                 1.0035,                0.98584,                 1.0437,             0.00041519,             0.00041519,             0.00041519
                    188,                  0.728,                0.53733,                0.90841,                 0.5278,                0.41302,                0.38103,                0.25654,                  1.004,                0.99983,                 1.0496,             0.00041358,             0.00041358,             0.00041358
                    189,                0.73108,                0.50137,                0.90916,                 0.5541,                0.42808,                0.40075,                 0.2667,                0.99895,                0.94843,                 1.0492,             0.00041198,             0.00041198,             0.00041198
                    190,                0.72347,                0.52342,                0.93098,                 0.6013,                0.38021,                0.40746,                0.27558,                0.98996,                0.92252,                 1.0469,             0.00041037,             0.00041037,             0.00041037
                    191,                0.69292,                0.48348,                 0.9156,                0.53813,                0.42114,                0.41441,                0.28164,                0.99925,                0.92738,                 1.0517,             0.00040876,             0.00040876,             0.00040876
                    192,                0.68441,                0.50028,                0.90932,                0.51383,                0.42838,                0.41109,                0.26977,                 1.0093,                  1.006,                 1.0501,             0.00040716,             0.00040716,             0.00040716
                    193,                0.79335,                0.53809,                0.94864,                0.46034,                0.38292,                0.40554,                 0.2638,                  1.002,                0.93768,                 1.0461,             0.00040555,             0.00040555,             0.00040555
                    194,                0.70785,                0.46141,                0.91461,                 0.4842,                0.39059,                0.41109,                0.27397,                 1.0056,                0.94316,                 1.0516,             0.00040395,             0.00040395,             0.00040395
                    195,                0.68299,                0.48949,                0.90951,                0.40878,                0.42325,                 0.3867,                0.25701,                 1.0077,                0.99382,                 1.0539,             0.00040234,             0.00040234,             0.00040234
                    196,                0.68522,                0.49146,                0.90424,                0.40629,                0.44088,                0.40375,                 0.2649,                  1.001,                0.98207,                 1.0523,             0.00040073,             0.00040073,             0.00040073
                    197,                0.69168,                0.49861,                0.90572,                0.49106,                0.36591,                0.41673,                0.26986,                 0.9994,                0.93792,                 1.0468,             0.00039913,             0.00039913,             0.00039913
                    198,                0.71382,                0.51295,                0.92398,                0.57595,                0.40329,                0.41896,                0.27349,                 1.0107,                0.96151,                 1.0507,             0.00039752,             0.00039752,             0.00039752
                    199,                0.73336,                0.51258,                0.92166,                0.50434,                0.42792,                0.39303,                0.25934,                 1.0027,                0.99752,                 1.0539,             0.00039591,             0.00039591,             0.00039591
                    200,                 0.7279,                0.53032,                0.91766,                0.61921,                0.39365,                0.42601,                0.27955,                 1.0082,                 0.9491,                  1.055,             0.00039431,             0.00039431,             0.00039431
                    201,                0.66681,                0.48313,                 0.9017,                 0.4529,                0.39664,                0.39413,                0.25914,                 1.0063,                0.95115,                 1.0524,              0.0003927,              0.0003927,              0.0003927
                    202,                0.66481,                0.49858,                0.91309,                0.47238,                0.46153,                0.39536,                0.25671,                0.99567,                0.99181,                 1.0574,             0.00039109,             0.00039109,             0.00039109
                    203,                0.69366,                0.48632,                0.90656,                0.52778,                0.43525,                0.39569,                0.26234,                 1.0011,                0.97868,                 1.0576,             0.00038949,             0.00038949,             0.00038949
                    204,                0.69648,                0.49273,                0.91618,                0.53598,                0.43944,                0.39931,                0.26643,                 1.0022,                0.96911,                 1.0542,             0.00038788,             0.00038788,             0.00038788
                    205,                0.69404,                0.49501,                0.91164,                0.38822,                0.43465,                0.39266,                0.26111,                 0.9967,                0.95742,                 1.0589,             0.00038627,             0.00038627,             0.00038627
                    206,                 0.7021,                0.49104,                0.91164,                0.50614,                0.46374,                0.38479,                0.25407,                 1.0033,                 0.9533,                 1.0529,             0.00038467,             0.00038467,             0.00038467
                    207,                0.66648,                0.44729,                0.92176,                0.39898,                0.43955,                   0.39,                0.25458,                0.99212,                0.95049,                 1.0521,             0.00038306,             0.00038306,             0.00038306
                    208,                0.69523,                0.47927,                0.90294,                0.53372,                0.40276,                0.38355,                0.25442,                0.99479,                 0.9804,                 1.0523,             0.00038145,             0.00038145,             0.00038145
                    209,                0.69856,                0.48456,                0.92368,                0.40058,                0.40895,                 0.3824,                0.25674,                0.98855,                0.96132,                 1.0482,             0.00037985,             0.00037985,             0.00037985
                    210,                0.70054,                0.48591,                0.91124,                0.46153,                0.35728,                0.37969,                0.25387,                0.98815,                0.97016,                 1.0493,             0.00037824,             0.00037824,             0.00037824
                    211,                0.65526,                0.44878,                0.91135,                 0.3726,                0.44548,                0.39614,                0.25925,                  1.005,                0.96412,                 1.0561,             0.00037664,             0.00037664,             0.00037664
                    212,                0.68156,                0.48591,                0.91654,                0.49356,                0.39817,                0.37219,                0.24637,                0.99906,                 1.0258,                 1.0473,             0.00037503,             0.00037503,             0.00037503
                    213,                0.68978,                0.46583,                0.90163,                0.59205,                0.36733,                 0.3874,                0.25797,                0.99727,                0.98956,                 1.0396,             0.00037342,             0.00037342,             0.00037342
                    214,                0.66296,                0.44314,                0.89637,                 0.3927,                0.42098,                0.39788,                0.26429,                0.99031,                0.96836,                 1.0375,             0.00037182,             0.00037182,             0.00037182
                    215,                0.63631,                 0.4386,                0.89709,                0.61543,                0.35352,                0.38817,                0.26235,                0.99367,                  0.971,                 1.0535,             0.00037021,             0.00037021,             0.00037021
                    216,                0.69056,                0.48114,                0.87671,                0.54661,                0.39598,                0.38075,                0.25832,                0.98523,                0.97235,                 1.0432,              0.0003686,              0.0003686,              0.0003686
                    217,                0.64624,                0.44998,                0.89128,                0.59861,                 0.3457,                0.38347,                0.26102,                 0.9768,                0.96858,                 1.0366,               0.000367,               0.000367,               0.000367
                    218,                0.67393,                 0.4947,                0.90724,                0.42859,                0.42211,                0.39955,                0.26795,                0.97229,                0.95777,                 1.0315,             0.00036539,             0.00036539,             0.00036539
                    219,                0.67223,                0.46122,                0.91749,                0.57124,                0.41331,                0.39371,                  0.256,                0.98496,                0.97057,                 1.0409,             0.00036378,             0.00036378,             0.00036378
                    220,                 0.6563,                0.45007,                0.89542,                0.53535,                0.44844,                0.41252,                0.26938,                 0.9904,                 1.0076,                 1.0516,             0.00036218,             0.00036218,             0.00036218
                    221,                0.66276,                0.44785,                0.89612,                0.41876,                0.44812,                0.40096,                 0.2633,                0.99022,                0.95658,                 1.0509,             0.00036057,             0.00036057,             0.00036057
                    222,                0.66114,                0.50215,                 0.8993,                0.59277,                0.42487,                0.42896,                0.28348,                0.98795,                0.93072,                 1.0543,             0.00035896,             0.00035896,             0.00035896
                    223,                 0.6614,                0.46033,                0.90674,                0.56682,                0.41109,                 0.4164,                0.27933,                 1.0034,                0.93036,                 1.0597,             0.00035736,             0.00035736,             0.00035736
                    224,                0.67326,                0.46278,                0.87185,                0.40526,                0.43331,                0.39592,                 0.2603,                 1.0102,                0.96113,                  1.062,             0.00035575,             0.00035575,             0.00035575
                    225,                0.66367,                0.45621,                0.92322,                0.60932,                 0.4015,                0.43016,                0.28485,                 1.0058,                0.94393,                 1.0627,             0.00035414,             0.00035414,             0.00035414
                    226,                 0.6632,                0.48767,                0.91066,                0.43887,                0.40814,                0.41091,                0.27073,                 1.0047,                0.98616,                 1.0596,             0.00035254,             0.00035254,             0.00035254
