                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                0.85578,                0.64306,                0.98091,                 0.6418,                0.59108,                0.63023,                0.40777,                 1.0049,                0.86055,                 1.0501,             0.00054348,             0.00054348,             0.00054348
                    119,                0.80323,                0.59749,                0.95368,                0.68107,                0.59199,                0.63055,                0.40611,                 1.0001,                0.84993,                 1.0398,             0.00054202,             0.00054202,             0.00054202
                    120,                0.85423,                0.64459,                0.98552,                 0.6748,                0.61995,                0.64638,                0.42015,                 1.0008,                0.83968,                 1.0448,             0.00054056,             0.00054056,             0.00054056
                    121,                0.80329,                0.60424,                0.96998,                0.67105,                0.61278,                0.64614,                0.42008,                 1.0093,                0.82376,                   1.04,             0.00053911,             0.00053911,             0.00053911
                    122,                0.84154,                0.61649,                0.95563,                 0.6806,                0.62026,                0.65711,                0.43138,                 1.0018,                0.81409,                 1.0424,             0.00053765,             0.00053765,             0.00053765
                    123,                0.83094,                0.62228,                0.97604,                0.66825,                0.59777,                0.64509,                0.42113,                 0.9938,                0.83182,                  1.039,             0.00053619,             0.00053619,             0.00053619
                    124,                 0.8486,                0.64078,                0.97856,                0.67806,                0.60755,                  0.646,                0.42487,                 1.0038,                0.83227,                 1.0546,             0.00053473,             0.00053473,             0.00053473
                    125,                0.84412,                0.59056,                0.99796,                 0.6744,                0.59002,                0.64601,                0.41911,                 1.0141,                 0.8422,                  1.053,             0.00053328,             0.00053328,             0.00053328
                    126,                0.81225,                0.58008,                0.96255,                0.66866,                0.60501,                0.65115,                0.41924,                 1.0101,                0.83884,                 1.0486,             0.00053219,             0.00053219,             0.00053219
                    127,                0.80424,                0.57312,                0.95579,                0.67205,                0.58313,                0.61872,                0.39618,                 1.0144,                0.86896,                 1.0594,             0.00053074,             0.00053074,             0.00053074
                    128,                 0.8233,                0.62395,                0.94571,                0.65574,                0.60012,                0.64094,                 0.4172,                   1.01,                0.86896,                 1.0483,             0.00052929,             0.00052929,             0.00052929
                    129,                0.79157,                0.57563,                0.94588,                0.69446,                0.59758,                0.65348,                0.43244,                0.98427,                0.81209,                 1.0368,             0.00052783,             0.00052783,             0.00052783
                    130,                0.82363,                0.58801,                0.94628,                0.64352,                0.63305,                0.65844,                0.43139,                0.99863,                 0.8077,                 1.0455,             0.00052638,             0.00052638,             0.00052638
                    131,                0.80456,                 0.5901,                0.95051,                0.63135,                0.61191,                0.61936,                0.40945,                0.99533,                0.87241,                 1.0443,             0.00052492,             0.00052492,             0.00052492
                    132,                  0.836,                0.58574,                0.96768,                0.70385,                0.59584,                0.64039,                0.41558,                0.99516,                0.84638,                 1.0407,             0.00052347,             0.00052347,             0.00052347
                    133,                0.81157,                0.61145,                0.98538,                0.67199,                0.57296,                0.63461,                0.41064,                 1.0023,                0.88318,                  1.048,             0.00052201,             0.00052201,             0.00052201
                    134,                0.83081,                0.61696,                0.95496,                0.68252,                0.57868,                0.63498,                0.41523,                0.99329,                0.85556,                 1.0441,             0.00052096,             0.00052096,             0.00052096
                    135,                 0.8663,                0.59964,                0.97457,                0.62402,                0.65469,                  0.663,                0.42836,                0.99416,                0.85423,                 1.0439,              0.0005195,              0.0005195,              0.0005195
                    136,                0.82456,                0.56687,                0.95704,                0.66725,                0.59723,                0.63999,                0.41321,                 1.0033,                0.85768,                 1.0483,             0.00051805,             0.00051805,             0.00051805
                    137,                 0.8189,                0.59821,                0.97308,                0.62737,                0.64346,                0.64568,                0.41907,                0.98576,                0.83799,                 1.0381,              0.0005166,              0.0005166,              0.0005166
                    138,                0.80545,                 0.5461,                0.95747,                0.66933,                0.58767,                0.62238,                0.40471,                0.99962,                   0.89,                 1.0542,             0.00051515,             0.00051515,             0.00051515
                    139,                 0.7581,                0.53149,                0.93788,                0.64962,                0.61437,                0.63922,                0.41761,                0.99991,                0.86709,                 1.0379,              0.0005137,              0.0005137,              0.0005137
                    140,                0.75145,                0.52431,                0.93139,                0.71405,                0.57761,                0.62638,                0.41153,                0.99522,                0.87729,                 1.0381,             0.00051225,             0.00051225,             0.00051225
                    141,                0.81094,                0.57437,                0.95343,                0.66569,                0.53065,                0.59034,                0.38862,                 1.0037,                0.93186,                 1.0501,              0.0005108,              0.0005108,              0.0005108
                    142,                0.82793,                0.58008,                0.97055,                0.67893,                 0.6049,                 0.6204,                0.40117,                0.99705,                0.93834,                 1.0449,             0.00050934,             0.00050934,             0.00050934
                    143,                0.81035,                0.57516,                0.95635,                0.64595,                0.63097,                0.64156,                0.41584,                  1.004,                0.84388,                  1.043,             0.00050789,             0.00050789,             0.00050789
                    144,                0.81429,                 0.5495,                0.94362,                0.66264,                0.61171,                 0.6355,                0.41179,                 1.0078,                0.86719,                 1.0485,             0.00050644,             0.00050644,             0.00050644
                    145,                0.80786,                0.56357,                0.93638,                0.67599,                0.60451,                0.62471,                0.40716,                0.98945,                0.87452,                   1.04,             0.00050499,             0.00050499,             0.00050499
                    146,                0.81346,                0.54444,                0.94393,                 0.7166,                 0.5807,                0.65083,                0.41766,                0.98619,                0.82267,                 1.0436,             0.00050354,             0.00050354,             0.00050354
                    147,                 0.7996,                 0.5441,                0.94172,                0.72202,                0.58088,                0.63956,                0.41289,                0.99806,                 0.8783,                 1.0395,             0.00050209,             0.00050209,             0.00050209
                    148,                0.78651,                0.55397,                0.95904,                 0.6859,                0.63635,                  0.637,                0.41479,                 1.0003,                0.85569,                 1.0431,             0.00050064,             0.00050064,             0.00050064
                    149,                0.78245,                0.56056,                0.95455,                0.62709,                0.65575,                0.63914,                 0.4175,                0.99819,                0.86262,                 1.0459,             0.00049918,             0.00049918,             0.00049918
                    150,                0.77532,                0.54387,                0.95917,                0.62581,                 0.6587,                0.66077,                0.43197,                  0.994,                 0.8055,                 1.0527,             0.00049818,             0.00049818,             0.00049818
